latitude,longitude,temp,feelslikemax,feelslikemin,dew,humidity,precip,precipprob,precipcover,windspeed,windspeedmean,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,Risk_Level,Risk_Category,month,Cluster
13.082,80.275,31.3,46.0,33.0,25.4,72.4,0.0,0,0.0,25.9,14.3,169.0,1009.1,35.6,6.2,269.6,23.3,9.0,2,High,4,2
13.082,80.275,31.6,44.7,34.3,25.8,73.1,0.0,0,0.0,22.3,13.6,168.7,1009.7,43.5,6.2,269.8,23.2,9.0,2,High,4,2
13.082,80.275,31.4,43.9,35.0,26.1,74.5,0.0,0,0.0,20.5,11.3,164.9,1010.7,31.7,6.6,269.7,23.3,9.0,2,High,4,2
13.082,80.275,31.6,46.0,32.7,25.6,73.1,0.0,0,0.0,24.1,11.6,187.7,1009.9,33.2,6.7,293.5,25.4,10.0,2,High,4,2
13.082,80.275,31.5,45.5,34.5,26.0,74.3,0.0,0,0.0,22.3,12.1,169.8,1009.5,34.6,6.3,294.7,25.6,10.0,2,High,4,2
13.082,80.275,31.5,44.5,33.3,25.0,70.4,0.0,0,0.0,25.9,12.9,169.7,1010.2,18.7,6.7,292.6,25.3,10.0,2,High,4,2
13.082,80.275,31.2,46.0,32.8,25.1,71.9,0.0,0,0.0,22.3,12.8,169.8,1010.5,25.7,6.8,295.7,25.7,10.0,2,High,4,2
13.082,80.275,31.1,44.5,26.6,24.5,70.4,0.0,0,0.0,22.3,12.0,158.0,1010.4,21.8,6.6,304.6,26.4,10.0,2,High,4,2
13.082,80.275,31.0,44.7,30.0,25.1,72.5,0.0,0,0.0,27.7,13.2,150.7,1010.0,24.0,6.1,286.6,24.9,10.0,2,High,4,2
13.082,80.275,32.4,46.8,33.5,24.3,65.0,0.0,0,0.0,25.9,14.4,170.8,1010.3,27.1,6.2,294.2,25.5,10.0,2,High,4,2
13.082,80.275,31.8,48.1,36.9,26.8,75.9,0.0,0,0.0,24.1,14.0,148.2,1010.1,42.6,6.5,275.7,24.0,9.0,2,High,4,2
13.082,80.275,32.1,46.3,35.6,26.1,72.0,0.0,0,0.0,24.1,12.4,175.5,1009.3,41.6,6.7,251.8,21.9,9.0,2,High,4,2
13.082,80.275,32.3,44.7,36.5,25.7,69.3,0.0,0,0.0,27.7,13.3,153.1,1008.1,40.0,6.7,276.8,24.0,10.0,2,High,4,2
13.082,80.275,32.8,47.3,37.9,25.4,66.8,0.0,0,0.0,24.1,14.5,166.8,1007.0,42.8,6.8,272.3,23.5,9.0,2,High,4,2
13.082,80.275,31.6,44.9,31.3,25.8,72.2,0.0,0,0.0,24.1,11.4,123.9,1007.2,44.4,6.3,264.2,22.9,9.0,2,High,4,2
13.082,80.275,31.4,45.8,30.7,25.0,69.1,0.0,0,0.0,22.3,11.5,110.7,1009.0,49.7,6.0,281.8,24.5,9.0,2,High,4,2
13.082,80.275,32.0,42.0,34.7,24.4,65.7,0.0,0,0.0,22.8,10.6,127.8,1009.9,37.8,6.4,285.4,24.6,9.0,2,High,4,2
13.082,80.275,31.5,41.9,32.7,24.9,68.9,0.0,0,0.0,22.4,11.4,176.5,1009.4,31.2,6.4,290.1,25.2,10.0,2,High,4,2
13.082,80.275,31.9,46.0,32.3,25.8,71.7,0.0,0,0.0,20.5,12.0,180.8,1008.1,26.4,6.5,300.2,26.0,10.0,2,High,4,2
13.082,80.275,32.1,44.7,35.6,25.7,70.3,0.0,0,0.0,24.1,14.1,187.5,1007.8,39.5,6.3,283.5,24.6,10.0,2,High,4,2
13.082,80.275,31.9,44.7,35.6,25.9,72.1,0.0,0,0.0,26.5,13.6,167.3,1008.0,55.6,6.8,244.3,21.1,9.0,2,High,4,2
13.082,80.275,32.1,48.1,36.8,26.9,74.5,0.0,0,0.0,25.7,13.9,151.9,1007.9,58.1,6.6,223.2,19.1,7.0,2,High,4,2
13.082,80.275,32.9,49.2,37.9,26.3,70.2,0.0,0,0.0,27.2,12.2,191.4,1006.8,56.1,5.7,200.9,17.4,6.0,2,High,4,2
13.082,80.275,32.5,42.3,37.4,24.9,66.1,0.0,0,0.0,25.5,13.0,187.4,1004.6,63.6,5.1,140.2,12.1,6.0,2,High,5,2
13.082,80.275,34.2,47.3,33.1,23.0,55.9,0.0,0,0.0,34.3,13.7,219.4,1004.2,69.1,6.1,206.7,17.7,7.0,2,High,5,2
13.082,80.275,34.5,48.7,38.1,23.9,57.8,0.0,0,0.0,27.6,18.9,212.2,1006.2,43.5,6.6,289.7,24.8,10.0,2,High,5,2
13.082,80.275,33.7,48.1,37.4,25.4,64.1,0.0,0,0.0,36.1,20.2,203.6,1008.2,36.3,6.6,278.1,24.3,10.0,2,High,5,2
13.082,80.275,33.4,50.8,37.4,26.7,69.3,0.0,0,0.0,30.2,17.5,194.1,1008.9,34.0,6.5,289.4,25.0,9.0,2,High,5,2
13.082,80.275,33.9,52.6,37.4,26.5,67.3,0.0,0,0.0,32.7,16.8,199.7,1007.1,40.4,6.4,283.9,24.6,9.0,2,High,5,2
13.082,80.275,33.4,53.6,36.2,25.8,66.2,0.0,0,0.0,24.1,16.3,204.5,1006.1,50.6,6.1,260.7,22.6,9.0,2,High,5,2
13.082,80.275,33.7,47.1,33.2,22.7,53.3,0.0,0,0.0,24.1,14.3,217.2,1005.7,64.9,5.8,258.7,22.6,9.0,2,High,5,2
13.082,80.275,33.8,49.7,31.4,23.6,57.0,0.0,0,0.0,25.3,16.6,209.4,1004.8,27.4,6.9,288.1,24.9,10.0,2,High,5,2
13.082,80.275,33.7,48.0,33.7,24.6,60.5,0.0,0,0.0,23.4,15.8,200.3,1005.5,26.8,6.5,302.1,26.0,10.0,2,High,5,2
13.082,80.275,33.0,50.8,37.4,26.5,70.0,0.0,0,0.0,38.5,17.9,197.8,1007.4,20.4,6.9,303.1,26.1,10.0,2,High,5,2
13.082,80.275,32.4,49.7,36.6,26.8,73.2,0.0,0,0.0,24.3,16.0,190.7,1007.4,28.5,6.7,297.7,25.9,10.0,2,High,5,2
13.082,80.275,32.5,49.6,36.2,26.6,73.0,0.0,0,0.0,101.3,19.2,221.1,971.6,35.2,6.8,299.5,25.9,10.0,2,High,5,2
13.082,80.275,32.5,49.6,37.7,27.2,74.4,0.0,0,0.0,22.3,12.3,181.2,1007.0,27.9,6.4,297.6,25.8,10.0,2,High,5,2
13.082,80.275,32.8,49.5,38.0,26.9,72.4,0.0,0,0.0,22.3,13.2,192.7,1008.0,36.4,6.7,296.0,25.5,9.0,2,High,5,2
13.082,80.275,33.0,47.4,37.3,26.3,69.8,0.0,0,0.0,23.5,14.9,191.0,1009.3,39.1,6.7,296.2,25.4,9.0,2,High,5,2
13.082,80.275,32.7,50.2,37.4,27.2,74.0,0.0,0,0.0,26.8,17.1,202.0,1008.5,36.7,6.6,298.9,25.9,10.0,2,High,5,2
13.082,80.275,32.7,49.5,38.2,27.2,74.6,0.0,0,0.0,38.6,19.5,197.8,1007.6,37.8,6.5,302.0,26.0,10.0,2,High,5,2
13.082,80.275,32.7,48.8,36.3,26.5,71.6,0.0,0,0.0,45.1,18.2,197.1,1007.3,29.2,6.7,304.8,26.3,10.0,2,High,5,2
13.082,80.275,32.8,48.0,36.6,25.9,68.8,0.0,0,0.0,22.3,15.3,186.2,1008.0,31.4,6.5,305.5,26.3,10.0,2,High,5,2
13.082,80.275,32.9,49.0,35.1,25.5,66.8,0.0,0,0.0,24.1,15.1,189.4,1008.0,23.1,7.0,299.2,25.8,10.0,2,High,5,2
13.082,80.275,32.8,45.7,36.7,25.3,66.8,0.0,0,0.0,27.7,16.0,194.5,1007.9,27.0,6.6,301.8,26.0,10.0,2,High,5,2
13.082,80.275,32.8,45.8,36.1,26.1,69.7,0.0,0,0.0,24.1,16.5,198.0,1008.1,40.3,7.1,300.9,26.1,10.0,2,High,5,2
13.082,80.275,32.7,50.8,36.6,26.7,71.8,0.0,0,0.0,25.9,15.3,204.6,1008.6,32.1,6.5,294.6,25.5,10.0,2,High,5,2
13.082,80.275,33.3,50.8,37.4,26.4,68.8,0.0,0,0.0,22.3,13.6,209.2,1007.1,22.5,6.6,295.7,25.5,10.0,2,High,5,2
13.082,80.275,33.7,55.6,38.5,26.6,67.9,0.0,0,0.0,27.7,16.1,205.6,1005.8,18.8,6.9,298.5,25.7,10.0,2,High,5,2
13.082,80.275,33.3,50.0,38.0,26.7,69.4,0.0,0,0.0,22.3,15.3,202.4,1005.7,23.6,6.6,299.6,25.7,10.0,2,High,5,2
13.082,80.275,33.8,57.0,38.9,27.2,69.9,0.0,0,0.0,22.3,15.9,214.8,1005.5,30.5,6.5,278.0,24.0,9.0,2,High,5,2
13.082,80.275,33.8,51.7,37.7,26.4,66.4,0.0,0,0.0,22.3,14.0,205.0,1005.0,29.7,6.5,293.5,25.3,9.0,2,High,5,2
13.082,80.275,32.6,50.7,39.7,27.7,75.5,0.0,0,0.0,32.0,15.7,189.6,1005.1,39.2,6.1,278.2,24.0,9.0,2,High,5,2
13.082,80.275,33.7,50.0,36.5,25.9,65.6,0.0,0,0.0,38.2,19.6,208.0,1005.0,29.7,6.7,279.0,24.1,9.0,2,High,5,2
13.082,80.275,34.2,52.6,39.2,25.6,62.6,0.0,0,0.0,35.7,19.0,224.4,1005.3,35.4,6.5,238.3,20.4,8.0,2,High,6,2
13.082,80.275,34.4,54.3,35.2,25.6,61.4,0.0,0,0.0,42.0,18.8,227.1,1004.4,33.5,6.6,258.9,22.4,9.0,2,High,6,2
13.082,80.275,33.1,50.1,33.3,24.2,60.3,0.0,0,0.0,24.1,12.3,186.0,1005.3,38.6,6.5,258.5,22.3,9.0,2,High,6,2
13.082,80.275,33.7,52.9,38.3,26.4,66.8,0.0,0,0.0,20.5,12.3,184.7,1004.9,41.1,6.6,274.1,23.6,9.0,2,High,6,2
13.082,80.275,33.3,51.3,36.5,25.9,66.1,0.0,0,0.0,24.6,15.8,192.1,1004.7,29.6,6.6,276.5,23.8,9.0,2,High,6,2
13.082,80.275,32.8,47.3,36.2,26.0,68.5,0.0,0,0.0,39.3,17.3,180.9,1004.9,28.2,6.8,294.9,25.4,9.0,2,High,6,2
13.082,80.275,32.9,51.5,38.7,27.0,72.0,0.0,0,0.0,27.7,15.7,198.2,1005.3,34.4,6.6,273.3,23.5,9.0,2,High,6,2
13.082,80.275,34.0,47.3,37.4,25.1,62.0,0.0,0,0.0,24.1,15.7,229.7,1005.5,33.3,6.7,249.3,21.6,9.0,2,High,6,2
13.082,80.275,34.6,50.7,37.7,25.4,60.4,0.0,0,0.0,24.3,18.2,224.4,1004.7,34.1,6.7,285.5,24.6,9.0,2,High,6,2
13.082,80.275,34.7,51.1,34.6,23.2,52.7,0.0,0,0.0,24.8,17.3,228.3,1004.1,51.6,6.8,269.8,23.3,9.0,2,High,6,2
13.082,80.275,34.6,47.3,35.3,23.2,53.3,0.0,0,0.0,29.6,19.1,223.6,1004.0,53.9,6.7,250.1,21.6,9.0,2,High,6,2
13.082,80.275,35.3,48.3,35.8,23.5,51.8,0.0,0,0.0,34.2,17.5,244.1,1004.5,37.1,7.3,245.0,21.1,9.0,2,High,6,2
13.082,80.275,33.7,44.7,33.7,23.2,54.8,0.0,0,0.0,43.8,22.1,232.9,1004.8,41.2,6.9,247.2,21.3,9.0,2,High,6,2
13.082,80.275,34.2,49.5,32.7,23.6,56.3,0.0,0,0.0,45.2,21.9,235.2,1003.7,35.1,6.8,275.3,23.9,9.0,2,High,6,2
13.082,80.275,34.6,47.1,35.8,23.8,55.2,0.0,0,0.0,24.1,17.8,214.2,1003.7,29.2,6.4,279.9,24.1,9.0,2,High,6,2
13.082,80.275,34.8,48.5,36.5,23.8,55.5,0.0,0,0.0,25.9,17.1,214.5,1003.7,40.4,6.8,260.4,22.4,9.0,2,High,6,2
13.082,80.275,34.5,46.8,37.9,23.4,54.3,0.0,0,0.0,22.3,14.6,215.3,1004.3,48.1,6.6,198.2,17.0,8.0,2,High,6,2
13.082,80.275,34.5,49.4,38.2,24.3,57.9,0.0,0,0.0,27.7,13.1,192.8,1003.5,50.9,6.8,241.7,20.7,9.0,2,High,6,2
13.082,80.275,34.2,45.4,36.1,23.5,55.5,0.0,0,0.0,25.9,15.6,202.4,1002.8,44.7,6.2,223.5,19.4,7.0,2,High,6,2
13.082,80.275,33.1,48.5,31.2,24.4,62.5,7.424,100,4.17,23.2,14.6,258.0,1003.6,56.4,6.2,212.3,18.4,8.0,2,High,6,2
13.082,80.275,32.5,42.4,34.6,24.0,62.8,0.0,0,0.0,42.5,14.3,232.0,1004.4,54.0,6.1,185.9,16.0,7.0,2,High,6,2
13.082,80.275,32.3,44.8,30.6,24.3,65.9,2.816,100,4.17,25.9,13.3,242.7,1004.3,53.9,6.5,178.0,15.4,7.0,2,High,6,2
13.082,80.275,31.6,44.7,30.6,25.0,69.6,12.0,100,4.17,24.1,9.7,205.3,1004.4,62.8,6.0,224.2,19.5,8.0,2,High,6,2
13.082,80.275,31.9,44.8,32.7,25.2,69.4,0.0,0,0.0,24.1,11.8,230.3,1005.7,58.2,5.8,248.3,21.4,8.0,2,High,6,2
13.082,80.275,30.9,45.2,26.7,25.0,72.0,5.446,100,8.33,30.4,14.7,225.5,1006.4,69.1,5.9,197.4,16.9,8.0,2,High,6,2
13.082,80.275,30.4,43.3,25.0,24.6,73.4,34.136,100,8.33,28.3,16.0,226.8,1006.1,74.7,5.7,170.7,14.6,7.0,2,High,6,2
13.082,80.275,31.2,46.7,30.5,25.3,73.2,0.0,0,0.0,33.4,14.2,233.3,1004.3,68.9,5.7,189.1,16.5,7.0,2,High,6,2
13.082,80.275,33.1,45.6,34.1,23.6,59.9,3.274,100,8.33,29.5,13.8,229.1,1003.7,65.1,6.4,242.0,21.1,9.0,2,High,6,2
13.082,80.275,33.5,44.6,33.7,22.9,56.3,0.0,0,0.0,18.7,14.2,253.7,1003.3,57.7,6.2,244.4,21.1,8.0,2,High,6,2
13.082,80.275,34.1,42.7,34.1,22.1,50.9,0.0,0,0.0,22.3,13.0,259.5,1003.0,57.5,6.6,154.1,13.5,6.0,2,High,6,2
13.082,80.275,33.4,43.2,33.7,22.7,54.4,0.0,0,0.0,25.9,15.7,233.2,1002.3,59.9,6.3,206.5,17.7,8.0,2,High,7,2
13.082,80.275,33.0,42.4,35.2,23.5,58.9,0.0,0,0.0,34.8,21.2,236.5,1003.1,68.6,6.0,186.1,16.0,6.0,2,High,7,2
13.082,80.275,33.1,44.7,33.7,24.2,61.5,0.0,0,0.0,33.0,19.3,214.3,1005.0,49.7,6.8,223.9,19.4,9.0,2,High,7,2
13.082,80.275,33.7,45.2,33.7,23.9,59.2,0.0,0,0.0,33.2,18.6,228.3,1005.4,43.3,6.7,246.3,21.4,9.0,2,High,7,2
13.082,80.275,33.2,42.1,34.5,23.2,57.6,0.0,0,0.0,26.1,16.0,224.3,1004.7,55.2,6.7,166.7,14.5,6.0,2,High,7,2
13.082,80.275,32.9,42.6,33.9,22.8,56.4,0.0,0,0.0,36.4,18.4,221.3,1004.6,68.4,6.5,144.0,12.3,5.0,2,High,7,2
13.082,80.275,33.8,43.6,33.7,22.4,53.2,0.0,0,0.0,44.9,21.9,214.1,1004.7,44.5,6.3,258.6,22.4,9.0,2,High,7,2
13.082,80.275,33.9,43.8,33.0,22.3,52.3,0.0,0,0.0,45.8,23.8,223.9,1004.7,40.7,6.7,230.8,20.0,9.0,2,High,7,2
13.082,80.275,33.2,43.7,29.7,23.4,58.7,7.0,100,4.17,47.0,20.3,218.7,1004.3,50.6,6.1,169.4,14.7,6.0,2,High,7,2
13.082,80.275,30.9,45.1,26.7,24.1,69.0,3.744,100,8.33,25.9,14.4,215.0,1004.6,65.9,6.5,171.3,14.7,7.0,2,High,7,2
13.082,80.275,32.0,43.2,32.0,22.6,58.1,0.0,0,0.0,20.5,11.7,207.0,1006.3,65.8,6.5,183.1,15.7,6.0,2,High,7,2
13.082,80.275,31.8,42.2,33.0,23.9,64.2,0.3,100,4.17,22.3,14.4,209.9,1007.3,45.0,6.7,255.9,22.2,9.0,2,High,7,2
13.082,80.275,31.2,43.4,29.6,24.2,68.0,5.019,100,4.17,18.4,13.9,221.4,1007.0,52.8,6.6,243.8,20.8,8.0,2,High,7,2
13.082,80.275,30.6,43.5,26.5,24.2,69.7,0.0,0,0.0,35.3,17.1,230.7,1006.4,61.6,6.1,247.8,21.3,8.0,2,High,7,2
13.082,80.275,30.7,44.0,26.4,23.9,69.2,8.584,100,8.33,27.7,16.2,231.0,1005.8,46.0,6.3,242.2,21.0,8.0,2,High,7,2
13.082,80.275,30.9,44.2,25.5,24.8,72.5,41.944,100,8.33,35.2,14.0,253.8,1006.4,55.2,6.3,257.4,22.1,9.0,2,High,7,2
13.082,80.275,31.1,42.5,32.7,25.5,73.1,6.773,100,8.33,20.8,8.6,247.3,1005.2,68.6,6.1,183.0,15.9,8.0,2,High,7,2
13.082,80.275,32.1,45.6,34.5,25.2,68.0,0.595,100,4.17,22.3,13.9,244.0,1003.8,61.2,6.3,269.0,23.0,9.0,2,High,7,2
13.082,80.275,30.4,41.9,31.7,24.8,72.7,0.0,0,0.0,22.3,12.1,239.7,1003.6,56.0,6.1,216.3,18.6,8.0,2,High,7,2
13.082,80.275,30.7,44.5,29.6,24.9,72.1,0.256,100,4.17,24.2,13.7,220.4,1003.7,48.6,6.4,249.9,21.8,9.0,2,High,7,2
13.082,80.275,31.5,40.8,34.5,24.5,67.5,0.0,0,0.0,40.8,18.3,222.8,1004.2,53.5,6.6,167.6,14.5,6.0,2,High,7,2
13.082,80.275,27.9,35.6,26.6,25.4,86.5,10.497,100,16.67,40.6,17.1,210.7,1005.4,71.4,4.8,55.7,4.7,2.0,1,Medium,7,0
13.082,80.275,29.1,40.6,25.8,23.9,75.1,42.287,100,12.5,42.2,16.9,240.8,1006.6,71.1,5.6,146.3,12.6,8.0,2,High,7,2
13.082,80.275,30.5,43.2,25.6,24.4,71.8,12.976,100,12.5,34.3,17.9,219.5,1006.3,49.2,6.3,269.0,23.2,9.0,2,High,7,2
13.082,80.275,29.0,43.1,25.0,25.8,84.0,85.928,100,16.67,41.2,15.1,224.8,1007.5,70.4,5.4,203.8,17.8,7.0,2,High,7,2
13.082,80.275,28.6,40.6,24.5,24.5,79.9,43.344,100,8.33,27.7,13.9,246.9,1007.4,68.5,5.5,119.8,10.4,5.0,2,High,7,0
13.082,80.275,30.9,43.3,30.0,23.8,66.5,0.0,0,0.0,21.9,13.0,269.3,1006.7,62.1,6.4,119.7,10.3,4.0,2,High,7,0
13.082,80.275,30.5,40.6,25.2,24.1,69.6,0.4,100,4.17,17.8,12.0,276.9,1006.7,62.0,6.5,149.0,12.6,7.0,2,High,7,0
13.082,80.275,30.0,43.3,26.5,24.9,75.2,0.6,100,4.17,22.5,13.5,254.0,1007.2,60.3,6.2,154.7,13.2,6.0,2,High,7,0
13.082,80.275,30.6,40.6,30.4,24.8,72.4,0.0,0,0.0,20.5,14.2,260.7,1008.1,49.4,6.7,164.4,14.2,6.0,2,High,7,2
13.082,80.275,32.2,44.5,31.5,24.8,66.8,0.0,0,0.0,24.1,14.5,257.6,1008.3,48.6,6.8,262.6,22.7,9.0,2,High,7,2
13.082,80.275,31.5,42.4,34.0,25.1,70.2,0.0,0,0.0,29.8,16.0,243.2,1008.1,53.0,6.8,171.4,14.7,7.0,2,High,8,2
13.082,80.275,31.1,42.4,31.2,24.9,70.8,0.223,100,4.17,45.4,17.7,230.1,1007.5,64.0,5.9,148.2,12.9,5.0,2,High,8,2
13.082,80.275,31.7,43.2,33.1,24.8,68.4,0.0,0,0.0,45.2,17.4,251.7,1007.4,52.4,6.5,198.2,17.0,8.0,2,High,8,2
13.082,80.275,32.0,44.5,32.3,24.0,64.2,3.0,100,4.17,28.4,16.3,263.6,1006.6,58.3,6.6,234.0,20.3,9.0,2,High,8,2
13.082,80.275,31.0,41.9,26.0,23.8,66.6,0.256,100,4.17,31.3,18.5,271.9,1005.9,67.2,6.2,101.4,8.8,4.0,2,High,8,0
13.082,80.275,30.9,43.3,24.2,23.7,66.9,0.149,100,4.17,29.9,18.9,269.2,1005.2,68.4,6.2,116.0,9.9,4.0,2,High,8,0
13.082,80.275,31.7,41.9,31.8,23.5,62.3,0.0,0,0.0,32.4,20.5,267.7,1004.7,62.9,6.6,148.0,12.7,6.0,2,High,8,2
13.082,80.275,32.5,44.7,31.7,23.5,59.7,0.0,0,0.0,28.5,16.8,251.1,1004.2,64.1,6.4,130.1,11.3,5.0,2,High,8,2
13.082,80.275,32.8,46.0,31.2,23.0,57.3,0.0,0,0.0,22.3,15.1,271.9,1005.7,60.7,6.5,219.6,18.9,7.0,2,High,8,2
13.082,80.275,32.1,46.0,32.8,23.2,59.7,0.0,0,0.0,29.4,16.0,267.5,1005.7,56.4,6.6,234.3,20.3,9.0,2,High,8,2
13.082,80.275,33.0,44.6,32.7,23.5,59.0,0.0,0,0.0,24.1,16.5,301.5,1005.0,45.4,7.2,229.7,19.7,9.0,2,High,8,2
13.082,80.275,33.0,45.8,32.5,23.8,59.3,0.0,0,0.0,29.3,16.4,269.8,1005.1,45.7,6.5,228.0,19.8,8.0,2,High,8,2
13.082,80.275,32.1,47.3,33.1,25.1,68.1,3.593,100,8.33,22.3,13.2,253.0,1006.4,54.0,6.3,203.4,17.4,7.0,2,High,8,2
13.082,80.275,31.1,47.4,30.0,25.4,73.5,0.256,100,4.17,22.3,12.4,272.1,1008.0,55.5,5.9,257.3,22.1,9.0,2,High,8,2
13.082,80.275,30.7,44.7,26.2,25.5,75.0,9.184,100,8.33,18.4,11.4,262.7,1008.0,63.8,6.6,232.3,19.9,9.0,2,High,8,2
13.082,80.275,31.7,46.0,30.8,25.5,71.5,3.0,100,4.17,18.4,10.1,278.0,1007.6,57.3,6.2,224.6,19.3,8.0,2,High,8,2
13.082,80.275,28.0,39.1,25.2,25.6,87.7,39.72,100,16.67,35.1,17.7,279.0,1007.4,63.9,4.8,160.2,13.8,6.0,2,High,8,0
13.082,80.275,27.9,37.7,25.5,25.1,85.6,32.352,100,16.67,24.5,14.0,274.7,1008.9,64.6,5.5,136.2,11.9,5.0,1,Medium,8,0
13.082,80.275,30.8,46.3,26.3,25.5,74.3,0.0,0,0.0,29.9,14.6,249.6,1009.1,46.7,7.2,249.4,21.6,9.0,2,High,8,2
13.082,80.275,30.5,46.7,26.3,26.4,79.9,7.721,100,4.17,42.8,20.4,271.8,1007.8,58.0,6.3,253.9,21.9,9.0,2,High,8,2
13.082,80.275,30.8,44.9,25.7,25.8,76.0,7.512,100,8.33,46.5,19.9,268.4,1006.4,64.8,6.2,160.0,13.8,6.0,2,High,8,2
13.082,80.275,29.8,42.1,26.7,24.9,75.7,0.0,0,0.0,22.3,13.1,275.9,1005.5,67.0,6.0,141.2,12.2,6.0,2,High,8,0
13.082,80.275,30.7,44.7,30.3,24.8,71.9,0.0,0,0.0,27.6,13.4,259.9,1006.6,59.5,6.8,161.5,14.0,8.0,2,High,8,2
13.082,80.275,30.2,44.9,25.9,24.8,74.6,10.642,100,12.5,19.0,11.2,246.8,1006.9,58.8,6.3,148.7,12.6,5.0,2,High,8,0
13.082,80.275,31.1,43.5,30.6,24.8,70.8,0.0,0,0.0,22.3,14.0,221.2,1006.3,49.6,6.9,161.1,13.7,5.0,2,High,8,2
13.082,80.275,31.6,43.3,32.0,24.5,67.0,0.0,0,0.0,24.1,16.3,220.9,1006.2,47.4,7.3,222.3,19.0,8.0,2,High,8,2
13.082,80.275,31.7,44.7,31.7,24.7,67.3,0.0,0,0.0,24.9,15.4,215.6,1005.7,49.1,7.2,227.7,19.5,9.0,2,High,8,2
13.082,80.275,30.6,43.2,25.0,24.5,71.3,8.232,100,4.17,29.5,13.8,224.5,1006.3,60.7,5.9,188.4,16.2,7.0,2,High,8,2
13.082,80.275,31.2,46.0,26.5,25.7,74.5,0.0,0,0.0,25.9,12.1,232.9,1005.9,45.5,6.2,232.5,20.0,8.0,2,High,8,2
13.082,80.275,30.4,44.7,24.6,24.9,74.4,25.16,100,8.33,25.9,14.2,240.2,1004.1,47.5,5.8,182.5,15.6,7.0,2,High,8,2
13.082,80.275,30.5,43.8,31.6,25.5,75.6,0.0,0,0.0,16.6,11.9,235.2,1003.0,59.1,6.2,140.4,12.2,5.0,2,High,8,0
13.082,80.275,29.7,39.1,26.5,24.9,76.2,4.446,100,8.33,14.8,7.7,218.9,1004.6,66.6,6.1,137.4,11.9,6.0,2,High,9,0
13.082,80.275,30.0,41.2,30.0,25.1,75.9,7.923,100,16.67,16.6,11.1,222.2,1006.2,66.8,6.5,120.7,10.4,6.0,2,High,9,0
13.082,80.275,29.4,42.0,25.7,25.0,78.6,3.488,100,4.17,18.4,10.1,227.6,1005.8,69.9,6.4,137.4,11.9,5.0,2,High,9,0
13.082,80.275,29.9,43.3,29.6,25.0,76.6,7.768,100,8.33,37.9,16.5,228.9,1004.9,59.9,6.1,130.2,11.3,6.0,2,High,9,2
13.082,80.275,30.8,40.2,26.7,23.0,64.3,0.0,0,0.0,36.4,17.8,224.4,1005.4,60.0,6.6,190.2,16.5,7.0,2,High,9,2
13.082,80.275,31.1,40.6,31.6,22.5,60.9,2.232,100,4.17,28.5,15.5,226.7,1006.0,50.7,6.7,186.6,16.2,7.0,2,High,9,2
13.082,80.275,31.6,41.0,31.7,22.4,59.5,0.0,0,0.0,26.5,13.6,227.3,1006.6,60.8,6.6,190.7,16.6,7.0,2,High,9,2
13.082,80.275,32.0,43.2,32.6,22.9,59.7,0.0,0,0.0,29.2,15.9,234.8,1007.7,51.8,6.7,203.2,17.6,8.0,2,High,9,2
13.082,80.275,31.4,40.9,32.4,23.0,61.8,0.0,0,0.0,26.4,15.2,232.1,1007.4,51.5,6.8,217.1,18.6,8.0,2,High,9,2
13.082,80.275,31.2,43.3,33.6,24.2,67.6,0.0,0,0.0,24.9,12.8,211.3,1006.5,49.5,6.9,243.0,21.0,9.0,2,High,9,2
13.082,80.275,29.3,39.2,26.0,24.6,76.6,0.521,100,4.17,22.0,9.7,200.0,1005.6,66.0,6.2,205.5,17.6,7.0,2,High,9,0
13.082,80.275,28.4,42.8,23.9,24.0,78.3,11.048,100,8.33,25.9,15.1,233.0,1006.4,62.2,6.2,204.5,17.8,8.0,2,High,9,2
13.082,80.275,29.1,43.2,25.5,23.9,74.9,0.0,0,0.0,22.3,10.7,219.7,1006.7,59.4,6.3,239.5,20.6,9.0,2,High,9,2
13.082,80.275,29.2,41.0,25.0,23.7,73.4,0.0,0,0.0,18.4,10.6,206.7,1007.0,49.5,6.8,237.1,20.5,9.0,2,High,9,2
13.082,80.275,29.6,41.9,26.0,24.5,75.2,0.735,100,8.33,18.4,12.2,235.7,1007.9,50.9,6.3,247.2,21.4,9.0,2,High,9,2
13.082,80.275,30.2,43.5,26.0,24.1,70.8,3.6,100,4.17,27.7,14.7,255.9,1006.1,54.4,6.8,228.6,19.8,8.0,2,High,9,2
13.082,80.275,29.0,39.3,25.9,24.8,79.2,2.386,100,8.33,24.1,12.8,249.8,1005.5,69.6,6.3,106.2,9.2,4.0,2,High,9,0
13.082,80.275,28.9,40.4,30.1,25.3,81.1,0.9,100,8.33,22.7,12.0,219.8,1006.0,63.9,6.4,96.2,8.2,6.0,2,High,9,0
13.082,80.275,26.6,36.8,23.8,25.0,91.1,144.361,100,16.67,18.4,9.0,232.4,1007.6,67.3,4.6,163.5,14.2,7.0,1,Medium,9,0
13.082,80.275,28.5,39.2,26.0,25.6,85.3,3.72,100,4.17,13.0,6.1,206.0,1007.7,59.9,5.2,165.2,14.3,6.0,2,High,9,0
13.082,80.275,29.0,43.7,29.6,25.6,82.5,2.3,100,16.67,13.0,6.8,210.1,1007.1,45.6,5.6,228.5,19.6,9.0,2,High,9,2
